"name","platform","day_only","variable","value"
"Liane den Haan
(50PLUS)","Twitter",2021-03-01,"Number of Mentions",5
"Liane den Haan
(50PLUS)","Twitter",2021-03-02,"Number of Mentions",4
"Liane den Haan
(50PLUS)","Twitter",2021-03-03,"Number of Mentions",1
"Liane den Haan
(50PLUS)","Twitter",2021-03-04,"Number of Mentions",3
"Lilian Marijnissen
(SP)","Twitter",2021-01-26,"Number of Mentions",292
"Lilian Marijnissen
(SP)","Twitter",2021-01-27,"Number of Mentions",253
"Lilian Marijnissen
(SP)","Twitter",2021-01-28,"Number of Mentions",306
"Lilian Marijnissen
(SP)","Twitter",2021-01-29,"Number of Mentions",91
"Lilian Marijnissen
(SP)","Twitter",2021-01-30,"Number of Mentions",67
"Lilian Marijnissen
(SP)","Twitter",2021-01-31,"Number of Mentions",145
"Lilian Marijnissen
(SP)","Twitter",2021-02-01,"Number of Mentions",180
"Lilian Marijnissen
(SP)","Twitter",2021-02-02,"Number of Mentions",340
"Lilian Marijnissen
(SP)","Twitter",2021-02-03,"Number of Mentions",636
"Lilian Marijnissen
(SP)","Twitter",2021-02-04,"Number of Mentions",274
"Lilian Marijnissen
(SP)","Twitter",2021-02-05,"Number of Mentions",116
"Lilian Marijnissen
(SP)","Twitter",2021-02-06,"Number of Mentions",325
"Lilian Marijnissen
(SP)","Twitter",2021-02-07,"Number of Mentions",124
"Lilian Marijnissen
(SP)","Twitter",2021-02-08,"Number of Mentions",173
"Lilian Marijnissen
(SP)","Twitter",2021-02-09,"Number of Mentions",181
"Lilian Marijnissen
(SP)","Twitter",2021-02-10,"Number of Mentions",233
"Lilian Marijnissen
(SP)","Twitter",2021-02-11,"Number of Mentions",411
"Lilian Marijnissen
(SP)","Twitter",2021-02-12,"Number of Mentions",132
"Lilian Marijnissen
(SP)","Twitter",2021-02-13,"Number of Mentions",55
"Lilian Marijnissen
(SP)","Twitter",2021-02-14,"Number of Mentions",141
"Lilian Marijnissen
(SP)","Twitter",2021-02-15,"Number of Mentions",47
"Lilian Marijnissen
(SP)","Twitter",2021-02-16,"Number of Mentions",127
"Lilian Marijnissen
(SP)","Twitter",2021-02-17,"Number of Mentions",118
"Lilian Marijnissen
(SP)","Twitter",2021-02-18,"Number of Mentions",153
"Lilian Marijnissen
(SP)","Twitter",2021-02-19,"Number of Mentions",174
"Lilian Marijnissen
(SP)","Twitter",2021-02-20,"Number of Mentions",189
"Lilian Marijnissen
(SP)","Twitter",2021-02-21,"Number of Mentions",146
"Lilian Marijnissen
(SP)","Twitter",2021-02-22,"Number of Mentions",217
"Lilian Marijnissen
(SP)","Twitter",2021-02-23,"Number of Mentions",965
"Lilian Marijnissen
(SP)","Twitter",2021-02-24,"Number of Mentions",701
"Lilian Marijnissen
(SP)","Twitter",2021-02-25,"Number of Mentions",324
"Lilian Marijnissen
(SP)","Twitter",2021-02-26,"Number of Mentions",197
"Lilian Marijnissen
(SP)","Twitter",2021-02-27,"Number of Mentions",110
"Lilian Marijnissen
(SP)","Twitter",2021-02-28,"Number of Mentions",310
"Lilian Marijnissen
(SP)","Twitter",2021-03-01,"Number of Mentions",354
"Lilian Marijnissen
(SP)","Twitter",2021-03-02,"Number of Mentions",142
"Lilian Marijnissen
(SP)","Twitter",2021-03-03,"Number of Mentions",235
"Lilian Marijnissen
(SP)","Twitter",2021-03-04,"Number of Mentions",216
"Mark Rutte
(VVD)","Twitter",2021-01-26,"Number of Mentions",3750
"Mark Rutte
(VVD)","Twitter",2021-01-27,"Number of Mentions",2656
"Mark Rutte
(VVD)","Twitter",2021-01-28,"Number of Mentions",1491
"Mark Rutte
(VVD)","Twitter",2021-01-29,"Number of Mentions",1472
"Mark Rutte
(VVD)","Twitter",2021-01-30,"Number of Mentions",758
"Mark Rutte
(VVD)","Twitter",2021-01-31,"Number of Mentions",932
"Mark Rutte
(VVD)","Twitter",2021-02-01,"Number of Mentions",1931
"Mark Rutte
(VVD)","Twitter",2021-02-02,"Number of Mentions",2679
"Mark Rutte
(VVD)","Twitter",2021-02-03,"Number of Mentions",1205
"Mark Rutte
(VVD)","Twitter",2021-02-04,"Number of Mentions",1268
"Mark Rutte
(VVD)","Twitter",2021-02-05,"Number of Mentions",975
"Mark Rutte
(VVD)","Twitter",2021-02-06,"Number of Mentions",702
"Mark Rutte
(VVD)","Twitter",2021-02-07,"Number of Mentions",571
"Mark Rutte
(VVD)","Twitter",2021-02-08,"Number of Mentions",2590
"Mark Rutte
(VVD)","Twitter",2021-02-09,"Number of Mentions",1448
"Mark Rutte
(VVD)","Twitter",2021-02-10,"Number of Mentions",1645
"Mark Rutte
(VVD)","Twitter",2021-02-11,"Number of Mentions",1432
"Mark Rutte
(VVD)","Twitter",2021-02-12,"Number of Mentions",1115
"Mark Rutte
(VVD)","Twitter",2021-02-13,"Number of Mentions",871
"Mark Rutte
(VVD)","Twitter",2021-02-14,"Number of Mentions",579
"Mark Rutte
(VVD)","Twitter",2021-02-15,"Number of Mentions",811
"Mark Rutte
(VVD)","Twitter",2021-02-16,"Number of Mentions",3031
"Mark Rutte
(VVD)","Twitter",2021-02-17,"Number of Mentions",111
"Mark Rutte
(VVD)","Twitter",2021-02-18,"Number of Mentions",728
"Mark Rutte
(VVD)","Twitter",2021-02-19,"Number of Mentions",396
"Mark Rutte
(VVD)","Twitter",2021-02-20,"Number of Mentions",1028
"Mark Rutte
(VVD)","Twitter",2021-02-21,"Number of Mentions",779
"Mark Rutte
(VVD)","Twitter",2021-02-22,"Number of Mentions",254
"Mark Rutte
(VVD)","Twitter",2021-02-23,"Number of Mentions",2661
"Mark Rutte
(VVD)","Twitter",2021-02-24,"Number of Mentions",1273
"Mark Rutte
(VVD)","Twitter",2021-02-25,"Number of Mentions",828
"Mark Rutte
(VVD)","Twitter",2021-02-26,"Number of Mentions",1055
"Mark Rutte
(VVD)","Twitter",2021-02-27,"Number of Mentions",396
"Mark Rutte
(VVD)","Twitter",2021-02-28,"Number of Mentions",368
"Mark Rutte
(VVD)","Twitter",2021-03-01,"Number of Mentions",389
"Mark Rutte
(VVD)","Twitter",2021-03-02,"Number of Mentions",248
"Mark Rutte
(VVD)","Twitter",2021-03-03,"Number of Mentions",60
"Mark Rutte
(VVD)","Twitter",2021-03-04,"Number of Mentions",462
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-26,"Number of Mentions",29
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-27,"Number of Mentions",18
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-28,"Number of Mentions",24
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-29,"Number of Mentions",22
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-30,"Number of Mentions",13
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-31,"Number of Mentions",43
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-01,"Number of Mentions",15
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-02,"Number of Mentions",51
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-03,"Number of Mentions",73
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-04,"Number of Mentions",46
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-05,"Number of Mentions",30
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-06,"Number of Mentions",12
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-07,"Number of Mentions",34
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-08,"Number of Mentions",41
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-09,"Number of Mentions",406
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-10,"Number of Mentions",79
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-11,"Number of Mentions",23
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-12,"Number of Mentions",25
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-13,"Number of Mentions",20
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-14,"Number of Mentions",98
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-15,"Number of Mentions",522
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-16,"Number of Mentions",192
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-17,"Number of Mentions",143
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-18,"Number of Mentions",70
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-19,"Number of Mentions",165
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-20,"Number of Mentions",260
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-21,"Number of Mentions",506
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-22,"Number of Mentions",429
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-23,"Number of Mentions",340
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-24,"Number of Mentions",183
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-25,"Number of Mentions",443
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-26,"Number of Mentions",207
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-27,"Number of Mentions",106
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-28,"Number of Mentions",82
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-01,"Number of Mentions",67
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-02,"Number of Mentions",115
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-03,"Number of Mentions",208
"Lilianne Ploumen
(PvdA)","Twitter",2021-03-04,"Number of Mentions",834
"Sigird Kaag
(D66)","Twitter",2021-01-26,"Number of Mentions",320
"Sigird Kaag
(D66)","Twitter",2021-01-27,"Number of Mentions",197
"Sigird Kaag
(D66)","Twitter",2021-01-28,"Number of Mentions",153
"Sigird Kaag
(D66)","Twitter",2021-01-29,"Number of Mentions",395
"Sigird Kaag
(D66)","Twitter",2021-01-30,"Number of Mentions",324
"Sigird Kaag
(D66)","Twitter",2021-01-31,"Number of Mentions",106
"Sigird Kaag
(D66)","Twitter",2021-02-01,"Number of Mentions",495
"Sigird Kaag
(D66)","Twitter",2021-02-02,"Number of Mentions",287
"Sigird Kaag
(D66)","Twitter",2021-02-03,"Number of Mentions",141
"Sigird Kaag
(D66)","Twitter",2021-02-04,"Number of Mentions",154
"Sigird Kaag
(D66)","Twitter",2021-02-05,"Number of Mentions",230
"Sigird Kaag
(D66)","Twitter",2021-02-06,"Number of Mentions",57
"Sigird Kaag
(D66)","Twitter",2021-02-07,"Number of Mentions",52
"Sigird Kaag
(D66)","Twitter",2021-02-08,"Number of Mentions",853
"Sigird Kaag
(D66)","Twitter",2021-02-09,"Number of Mentions",842
"Sigird Kaag
(D66)","Twitter",2021-02-10,"Number of Mentions",545
"Sigird Kaag
(D66)","Twitter",2021-02-11,"Number of Mentions",553
"Sigird Kaag
(D66)","Twitter",2021-02-12,"Number of Mentions",879
"Sigird Kaag
(D66)","Twitter",2021-02-13,"Number of Mentions",592
"Sigird Kaag
(D66)","Twitter",2021-02-14,"Number of Mentions",502
"Sigird Kaag
(D66)","Twitter",2021-02-15,"Number of Mentions",243
"Sigird Kaag
(D66)","Twitter",2021-02-16,"Number of Mentions",131
"Sigird Kaag
(D66)","Twitter",2021-02-17,"Number of Mentions",16
"Sigird Kaag
(D66)","Twitter",2021-02-18,"Number of Mentions",31
"Sigird Kaag
(D66)","Twitter",2021-02-19,"Number of Mentions",146
"Sigird Kaag
(D66)","Twitter",2021-02-20,"Number of Mentions",90
"Sigird Kaag
(D66)","Twitter",2021-02-21,"Number of Mentions",457
"Sigird Kaag
(D66)","Twitter",2021-02-22,"Number of Mentions",65
"Sigird Kaag
(D66)","Twitter",2021-02-23,"Number of Mentions",536
"Sigird Kaag
(D66)","Twitter",2021-02-24,"Number of Mentions",245
"Sigird Kaag
(D66)","Twitter",2021-02-25,"Number of Mentions",163
"Sigird Kaag
(D66)","Twitter",2021-02-26,"Number of Mentions",442
"Sigird Kaag
(D66)","Twitter",2021-02-27,"Number of Mentions",268
"Sigird Kaag
(D66)","Twitter",2021-02-28,"Number of Mentions",1509
"Sigird Kaag
(D66)","Twitter",2021-03-01,"Number of Mentions",1218
"Sigird Kaag
(D66)","Twitter",2021-03-02,"Number of Mentions",370
"Sigird Kaag
(D66)","Twitter",2021-03-03,"Number of Mentions",21
"Sigird Kaag
(D66)","Twitter",2021-03-04,"Number of Mentions",344
"Thierry Baudet
(FvD)","Twitter",2021-01-26,"Number of Mentions",2487
"Thierry Baudet
(FvD)","Twitter",2021-01-27,"Number of Mentions",2187
"Thierry Baudet
(FvD)","Twitter",2021-01-28,"Number of Mentions",949
"Thierry Baudet
(FvD)","Twitter",2021-01-29,"Number of Mentions",754
"Thierry Baudet
(FvD)","Twitter",2021-01-30,"Number of Mentions",504
"Thierry Baudet
(FvD)","Twitter",2021-01-31,"Number of Mentions",2010
"Thierry Baudet
(FvD)","Twitter",2021-02-01,"Number of Mentions",1185
"Thierry Baudet
(FvD)","Twitter",2021-02-02,"Number of Mentions",3004
"Thierry Baudet
(FvD)","Twitter",2021-02-03,"Number of Mentions",2369
"Thierry Baudet
(FvD)","Twitter",2021-02-04,"Number of Mentions",1082
"Thierry Baudet
(FvD)","Twitter",2021-02-05,"Number of Mentions",826
"Thierry Baudet
(FvD)","Twitter",2021-02-06,"Number of Mentions",2073
"Thierry Baudet
(FvD)","Twitter",2021-02-07,"Number of Mentions",2186
"Thierry Baudet
(FvD)","Twitter",2021-02-08,"Number of Mentions",1565
"Thierry Baudet
(FvD)","Twitter",2021-02-09,"Number of Mentions",5342
"Thierry Baudet
(FvD)","Twitter",2021-02-10,"Number of Mentions",4952
"Thierry Baudet
(FvD)","Twitter",2021-02-11,"Number of Mentions",3482
"Thierry Baudet
(FvD)","Twitter",2021-02-12,"Number of Mentions",1807
"Thierry Baudet
(FvD)","Twitter",2021-02-13,"Number of Mentions",1297
"Thierry Baudet
(FvD)","Twitter",2021-02-14,"Number of Mentions",807
"Thierry Baudet
(FvD)","Twitter",2021-02-15,"Number of Mentions",1097
"Thierry Baudet
(FvD)","Twitter",2021-02-16,"Number of Mentions",528
"Thierry Baudet
(FvD)","Twitter",2021-02-17,"Number of Mentions",62
"Thierry Baudet
(FvD)","Twitter",2021-02-18,"Number of Mentions",591
"Thierry Baudet
(FvD)","Twitter",2021-02-19,"Number of Mentions",672
"Thierry Baudet
(FvD)","Twitter",2021-02-20,"Number of Mentions",3178
"Thierry Baudet
(FvD)","Twitter",2021-02-21,"Number of Mentions",4499
"Thierry Baudet
(FvD)","Twitter",2021-02-22,"Number of Mentions",389
"Thierry Baudet
(FvD)","Twitter",2021-02-23,"Number of Mentions",1221
"Thierry Baudet
(FvD)","Twitter",2021-02-24,"Number of Mentions",926
"Thierry Baudet
(FvD)","Twitter",2021-02-25,"Number of Mentions",1250
"Thierry Baudet
(FvD)","Twitter",2021-02-26,"Number of Mentions",2183
"Thierry Baudet
(FvD)","Twitter",2021-02-27,"Number of Mentions",1301
"Thierry Baudet
(FvD)","Twitter",2021-02-28,"Number of Mentions",2314
"Thierry Baudet
(FvD)","Twitter",2021-03-01,"Number of Mentions",1666
"Thierry Baudet
(FvD)","Twitter",2021-03-02,"Number of Mentions",1415
"Thierry Baudet
(FvD)","Twitter",2021-03-03,"Number of Mentions",60
"Thierry Baudet
(FvD)","Twitter",2021-03-04,"Number of Mentions",564
"Wopke Hoekstra
(CDA)","Twitter",2021-01-26,"Number of Mentions",246
"Wopke Hoekstra
(CDA)","Twitter",2021-01-27,"Number of Mentions",86
"Wopke Hoekstra
(CDA)","Twitter",2021-01-28,"Number of Mentions",147
"Wopke Hoekstra
(CDA)","Twitter",2021-01-29,"Number of Mentions",160
"Wopke Hoekstra
(CDA)","Twitter",2021-01-30,"Number of Mentions",111
"Wopke Hoekstra
(CDA)","Twitter",2021-01-31,"Number of Mentions",75
"Wopke Hoekstra
(CDA)","Twitter",2021-02-01,"Number of Mentions",158
"Wopke Hoekstra
(CDA)","Twitter",2021-02-02,"Number of Mentions",199
"Wopke Hoekstra
(CDA)","Twitter",2021-02-03,"Number of Mentions",278
"Wopke Hoekstra
(CDA)","Twitter",2021-02-04,"Number of Mentions",71
"Wopke Hoekstra
(CDA)","Twitter",2021-02-05,"Number of Mentions",257
"Wopke Hoekstra
(CDA)","Twitter",2021-02-06,"Number of Mentions",85
"Wopke Hoekstra
(CDA)","Twitter",2021-02-07,"Number of Mentions",57
"Wopke Hoekstra
(CDA)","Twitter",2021-02-08,"Number of Mentions",79
"Wopke Hoekstra
(CDA)","Twitter",2021-02-09,"Number of Mentions",352
"Wopke Hoekstra
(CDA)","Twitter",2021-02-10,"Number of Mentions",796
"Wopke Hoekstra
(CDA)","Twitter",2021-02-11,"Number of Mentions",219
"Wopke Hoekstra
(CDA)","Twitter",2021-02-12,"Number of Mentions",959
"Wopke Hoekstra
(CDA)","Twitter",2021-02-13,"Number of Mentions",468
"Wopke Hoekstra
(CDA)","Twitter",2021-02-14,"Number of Mentions",81
"Wopke Hoekstra
(CDA)","Twitter",2021-02-15,"Number of Mentions",47
"Wopke Hoekstra
(CDA)","Twitter",2021-02-16,"Number of Mentions",72
"Wopke Hoekstra
(CDA)","Twitter",2021-02-17,"Number of Mentions",9
"Wopke Hoekstra
(CDA)","Twitter",2021-02-18,"Number of Mentions",30
"Wopke Hoekstra
(CDA)","Twitter",2021-02-19,"Number of Mentions",1280
"Wopke Hoekstra
(CDA)","Twitter",2021-02-20,"Number of Mentions",259
"Wopke Hoekstra
(CDA)","Twitter",2021-02-21,"Number of Mentions",104
"Wopke Hoekstra
(CDA)","Twitter",2021-02-22,"Number of Mentions",26
"Wopke Hoekstra
(CDA)","Twitter",2021-02-23,"Number of Mentions",303
"Wopke Hoekstra
(CDA)","Twitter",2021-02-24,"Number of Mentions",109
"Wopke Hoekstra
(CDA)","Twitter",2021-02-25,"Number of Mentions",106
"Wopke Hoekstra
(CDA)","Twitter",2021-02-26,"Number of Mentions",224
"Wopke Hoekstra
(CDA)","Twitter",2021-02-27,"Number of Mentions",292
"Wopke Hoekstra
(CDA)","Twitter",2021-02-28,"Number of Mentions",114
"Wopke Hoekstra
(CDA)","Twitter",2021-03-01,"Number of Mentions",94
"Wopke Hoekstra
(CDA)","Twitter",2021-03-02,"Number of Mentions",79
"Wopke Hoekstra
(CDA)","Twitter",2021-03-03,"Number of Mentions",14
"Wopke Hoekstra
(CDA)","Twitter",2021-03-04,"Number of Mentions",760
"Farid Azarkan
(DENK)","Facebook",2021-01-01,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-02,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-03,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-04,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-08,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-09,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-10,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-16,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-17,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-20,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-22,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-27,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-29,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-30,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-02,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-04,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-06,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-07,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-10,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-11,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-12,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-13,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-02-14,"Number of Messages",0
"Farid Azarkan
(DENK)","Facebook",2021-01-01,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-02,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-03,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-04,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-08,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-09,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-10,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-16,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-17,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-20,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-22,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-27,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-29,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-30,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-02,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-04,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-06,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-07,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-10,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-11,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-12,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-13,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-02-14,"Number of Shares",0
"Farid Azarkan
(DENK)","Facebook",2021-01-01,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-02,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-03,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-04,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-08,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-09,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-10,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-16,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-17,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-20,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-22,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-27,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-29,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-30,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-02,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-04,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-06,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-07,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-10,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-11,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-12,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-13,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-02-14,"Number of Likes",0
"Farid Azarkan
(DENK)","Facebook",2021-01-05,"Number of Mentions",0
"Farid Azarkan
(DENK)","Facebook",2021-01-06,"Number of Mentions",0
"Farid Azarkan
(DENK)","Facebook",2021-01-07,"Number of Mentions",0
"Farid Azarkan
(DENK)","Facebook",2021-01-11,"Number of Mentions",0
